,rat,day,trial_type,perf_change
1563,BP22,34,3,21.666666666666664
1564,BP22,35,3,-13.333333333333343
1565,BP22,36,3,4.761904761904773
1566,BP22,37,3,11.904761904761912
1567,BP22,38,3,-4.761904761904773
1568,BP22,39,3,14.285714285714292
1569,BP22,40,3,-11.038961038961034
1570,BP22,41,3,-21.818181818181827
1571,BP22,42,3,16.923076923076934
1572,BP22,43,3,23.076923076923066
1573,BP22,44,3,-53.84615384615385
1574,BP22,45,3,-0.6993006993007
1575,BP22,46,3,42.04545454545455
1576,BP22,47,3,3.4090909090909065
1577,BP22,48,3,-0.9090909090909065
1578,BP22,49,3,1.6666666666666572
1579,BP22,50,3,-2.192982456140342
1580,BP22,11,4,78.44736842105263
1581,BP22,12,4,4.385964912280713
1582,BP22,13,4,3.3333333333333286
1583,BP22,14,4,-4.848484848484844
1584,BP22,15,4,-35.664335664335674
1585,BP22,16,4,32.417582417582416
1586,BP22,17,4,-28.57142857142857
1587,BP22,18,4,12.5
1588,BP22,19,4,20.833333333333343
1589,BP22,20,4,8.333333333333314
1590,BP22,21,4,-2.7777777777777715
1591,BP22,22,4,-16.161616161616152
1592,BP22,23,4,-14.393939393939398
1593,BP22,24,4,35.416666666666664
1594,BP22,25,4,6.25
1595,BP22,26,4,0.0
1596,BP22,27,4,0.0
1597,BP22,28,4,0.0
1598,BP22,29,4,0.0
1599,BP22,30,4,0.0
1600,BP22,31,4,-33.33333333333334
1601,BP22,32,4,6.0606060606060765
1602,BP22,33,4,0.0
1603,BP22,34,4,0.0
1604,BP22,35,4,12.987012987012974
1605,BP22,36,4,-5.714285714285708
1606,BP22,37,4,20.0
1607,BP22,38,4,-37.5
1608,BP22,39,4,16.07142857142857
1609,BP22,40,4,13.095238095238088
1610,BP22,41,4,-46.212121212121204
1611,BP22,42,4,21.212121212121204
1612,BP22,43,4,6.0606060606060765
1613,BP22,44,4,-12.727272727272734
1614,BP22,45,4,-18.33333333333333
1615,BP22,46,4,-0.49019607843138147
1616,BP22,47,4,31.550802139037444
1617,BP22,48,4,27.272727272727266
1618,BP22,49,4,0.0
1619,BP22,50,4,-5.882352941176478
1620,TH405,1,1,57.39473684210527
1621,TH405,2,1,12.938596491228076
1622,TH405,4,1,-20.833333333333343
1623,TH405,5,1,10.714285714285708
1624,TH405,6,1,33.730158730158735
1625,TH405,7,1,5.555555555555557
1626,TH405,8,1,-15.384615384615387
1627,TH405,9,1,7.051282051282044
1628,TH405,10,1,8.333333333333343
1629,TH405,11,1,0.0
1630,TH405,12,1,0.0
1631,TH405,13,1,-20.0
1632,TH405,14,1,20.0
1633,TH405,15,1,-7.692307692307693
1634,TH405,16,1,-22.307692307692307
1635,TH405,17,1,-4.615384615384613
1636,TH405,18,1,27.948717948717942
1637,TH405,19,1,6.666666666666671
1638,TH405,20,1,0.0
1639,TH405,21,1,0.0
1640,TH405,22,1,0.0
1641,TH405,23,1,-23.80952380952381
1642,TH405,24,1,23.80952380952381
1643,TH405,25,1,0.0
1644,TH405,26,1,-23.529411764705884
1645,TH405,27,1,11.764705882352942
1646,TH405,28,1,11.764705882352942
1647,TH405,29,1,-17.241379310344826
1648,TH405,30,1,-28.213166144200635
1649,TH405,31,1,25.45454545454546
1650,TH405,32,1,-7.777777777777786
1651,TH405,33,1,16.66666666666667
1652,TH405,34,1,-8.333333333333329
1653,TH405,35,1,-18.393393393393396
1654,TH405,1,2,54.50000000000001
1655,TH405,2,2,7.499999999999993
1656,TH405,4,2,-4.807692307692314
1657,TH405,5,2,28.021978021978022
1658,TH405,6,2,14.285714285714292
1659,TH405,7,2,-6.060606060606062
1660,TH405,8,2,-0.6060606060606091
1661,TH405,9,2,-7.61904761904762
1662,TH405,10,2,14.285714285714292
1663,TH405,11,2,0.0
1664,TH405,12,2,-9.090909090909093
1665,TH405,13,2,0.7575757575757507
1666,TH405,14,2,-5.303030303030297
1667,TH405,15,2,5.944055944055947
1668,TH405,16,2,-8.974358974358964
1669,TH405,17,2,6.140350877192972
1670,TH405,18,2,-13.283208020050125
1671,TH405,19,2,-1.1904761904761898
1672,TH405,20,2,19.117647058823522
1673,TH405,21,2,-54.11764705882352
1674,TH405,22,2,37.777777777777786
1675,TH405,23,2,6.43274853801168
1676,TH405,24,2,-36.06237816764132
1677,TH405,25,2,40.74074074074074
1678,TH405,26,2,-18.300653594771234
1679,TH405,27,2,-0.5882352941176521
1680,TH405,28,2,-4.782608695652172
1681,TH405,29,2,27.639751552795033
1682,TH405,30,2,7.142857142857139
1683,TH405,31,2,-20.0
1684,TH405,32,2,-5.0
1685,TH405,33,2,0.0
1686,TH405,34,2,13.235294117647058
1687,TH405,35,2,11.764705882352942
1688,TH405,8,3,37.0
1689,TH405,9,3,20.564516129032263
1690,TH405,10,3,-27.295285359801493
1691,TH405,11,3,38.46153846153845
1692,TH405,12,3,10.769230769230774
1693,TH405,13,3,-27.05882352941176
1694,TH405,14,3,28.540305010893242
1695,TH405,15,3,-10.893246187363829
1696,TH405,16,3,-10.588235294117652
1697,TH405,17,3,17.777777777777786
1698,TH405,18,3,11.1111111111111
1699,TH405,19,3,-21.32132132132132
1700,TH405,20,3,13.682432432432435
1701,TH405,21,3,-25.694444444444443
1702,TH405,22,3,32.6797385620915
1703,TH405,23,3,-9.0686274509804
1704,TH405,24,3,-17.261904761904752
1705,TH405,25,3,19.047619047619044
1706,TH405,26,3,19.04761904761905
1707,TH405,27,3,-21.05263157894737
1708,TH405,28,3,6.05263157894737
1709,TH405,29,3,-19.285714285714292
1710,TH405,30,3,-10.158730158730151
1711,TH405,31,3,26.26262626262627
1712,TH405,32,3,-20.707070707070713
1713,TH405,33,3,28.888888888888886
1714,TH405,34,3,0.32258064516128115
1715,TH405,35,3,-9.677419354838705
1716,TH405,17,4,56.166666666666664
1717,TH405,18,4,-9.791666666666664
1718,TH405,19,4,18.75
1719,TH405,20,4,10.845588235294116
1720,TH405,21,4,23.529411764705884
1721,TH405,22,4,-14.285714285714292
1722,TH405,23,4,-12.637362637362642
1723,TH405,24,4,10.256410256410277
1724,TH405,25,4,-17.948717948717956
1725,TH405,26,4,1.2820512820512704
1726,TH405,27,4,20.833333333333343
1727,TH405,28,4,-3.2894736842105345
1728,TH405,29,4,1.5037593984962427
1729,TH405,30,4,14.285714285714292
1730,TH405,31,4,-5.555555555555557
1731,TH405,32,4,-1.1111111111111143
1732,TH405,33,4,-12.38095238095238
1733,TH405,34,4,12.38095238095238
1734,TH405,35,4,-4.871794871794876
1735,TH508,1,1,91.16666666666666
1736,TH508,2,1,8.333333333333343
1737,TH508,3,1,0.0
1738,TH508,4,1,-2.3809523809523796
1739,TH508,5,1,2.3809523809523796
1740,TH508,6,1,0.0
1741,TH508,7,1,-3.5714285714285694
1742,TH508,8,1,3.5714285714285694
1743,TH508,9,1,-8.333333333333343
1744,TH508,10,1,-2.3809523809523654
1745,TH508,11,1,3.397212543554005
1746,TH508,12,1,-21.951219512195124
1747,TH508,13,1,-7.5738125802310705
1748,TH508,14,1,6.60954712362301
1749,TH508,15,1,-1.3463892288861672
1750,TH508,16,1,7.894736842105274
1751,TH508,17,1,-3.901996370235949
1752,TH508,18,1,3.5862068965517295
1753,TH508,19,1,-13.837837837837839
1754,TH508,20,1,9.26640926640927
1755,TH508,21,1,7.881773399014776
1756,TH508,22,1,20.689655172413794
1757,TH508,23,1,-20.833333333333343
1758,TH508,24,1,20.833333333333343
1759,TH508,25,1,-5.555555555555557
1760,TH508,26,1,-5.555555555555557
1761,TH508,27,1,11.111111111111114
1762,TH508,28,1,-6.25
1763,TH508,29,1,-24.053030303030297
1764,TH508,30,1,11.784511784511778
1765,TH508,31,1,-1.481481481481481
1766,TH508,32,1,5.714285714285708
1767,TH508,33,1,-10.714285714285708
1768,TH508,34,1,16.666666666666657
1769,TH508,35,1,4.487179487179503
1770,TH508,36,1,3.8461538461538396
1771,TH508,37,1,0.0
1772,TH508,38,1,0.0
1773,TH508,1,2,49.5
1774,TH508,2,2,21.42857142857143
1775,TH508,3,2,3.0395136778115415
1776,TH508,4,2,-0.3940110323088959
1777,TH508,5,2,-14.074074074074076
1778,TH508,6,2,22.051282051282044
1779,TH508,7,2,-17.948717948717942
1780,TH508,8,2,5.462653288740242
1781,TH508,9,2,-2.898550724637687
1782,TH508,10,2,0.0
1783,TH508,11,2,13.333333333333343
1784,TH508,12,2,3.333333333333343
1785,TH508,13,2,-1.190476190476204
1786,TH508,14,2,0.3571428571428612
1787,TH508,15,2,-3.088235294117652
1788,TH508,16,2,14.705882352941174
1789,TH508,17,2,-1.0141987829614578
1790,TH508,18,2,-10.750507099391484
1791,TH508,19,2,-23.093681917211327
1792,TH508,20,2,15.740740740740748
1793,TH508,21,2,-23.275862068965516
1794,TH508,22,2,-1.724137931034484
1795,TH508,23,2,29.310344827586206
1796,TH508,24,2,-7.435344827586206
1797,TH508,25,2,-9.80603448275862
1798,TH508,26,2,-8.222811671087534
1799,TH508,27,2,-12.669683257918557
1800,TH508,28,2,27.57352941176471
1801,TH508,29,2,7.720588235294116
1802,TH508,30,2,1.3071895424836697
1803,TH508,31,2,22.222222222222214
1804,TH508,32,2,-36.36363636363637
1805,TH508,33,2,5.928853754940711
1806,TH508,34,2,-11.231884057971008
1807,TH508,35,2,19.44444444444445
1808,TH508,36,2,5.555555555555557
1809,TH508,37,2,-4.022988505747136
1810,TH508,38,2,0.0
1811,TH508,17,3,48.14864864864865
1812,TH508,18,3,29.922779922779917
1813,TH508,19,3,3.0075187969924855
1814,TH508,20,3,1.2781954887218063
1815,TH508,21,3,-5.934065934065927
1816,TH508,22,3,-1.923076923076934
1817,TH508,23,3,-0.9259259259259238
1818,TH508,24,3,12.132822477650052
1819,TH508,25,3,-31.368186874304776
1820,TH508,26,3,22.939068100358433
1821,TH508,27,3,-16.239316239316246
1822,TH508,28,3,32.21153846153846
1823,TH508,29,3,-5.514705882352942
1824,TH508,30,3,-32.6797385620915
1825,TH508,31,3,24.444444444444443
1826,TH508,32,3,-34.54545454545455
1827,TH508,33,3,2.3715415019762887
1828,TH508,34,3,43.47826086956521
1829,TH508,35,3,4.849498327759207
1830,TH508,36,3,-29.487179487179503
1831,TH508,37,3,7.5268817204301115
1832,TH508,38,3,14.695340501792117
1833,TH508,22,4,99.5
1834,TH508,23,4,-27.272727272727266
1835,TH508,24,4,6.060606060606048
1836,TH508,25,4,21.212121212121218
1837,TH508,26,4,-9.090909090909093
1838,TH508,27,4,-37.57575757575757
1839,TH508,28,4,9.166666666666664
1840,TH508,29,4,19.318181818181827
1841,TH508,30,4,-0.33670033670034627
1842,TH508,31,4,-6.481481481481481
1843,TH508,32,4,15.909090909090907
1844,TH508,33,4,-19.480519480519476
1845,TH508,34,4,3.5714285714285694
1846,TH508,35,4,2.7777777777777857
1847,TH508,36,4,-6.944444444444443
1848,TH508,37,4,9.166666666666657
1849,TH508,38,4,2.142857142857139
1850,TH510,1,1,67.35714285714286
1851,TH510,2,1,32.14285714285714
1852,TH510,3,1,-2.3809523809523796
1853,TH510,4,1,2.3809523809523796
1854,TH510,5,1,0.0
1855,TH510,6,1,0.0
1856,TH510,7,1,-5.128205128205138
1857,TH510,8,1,1.9023986765922416
1858,TH510,9,1,-5.345622119815673
1859,TH510,1,2,52.833333333333336
1860,TH510,2,2,1.9858156028368796
1861,TH510,3,2,15.051221434200151
1862,TH510,4,2,6.100217864923749
1863,TH510,5,2,8.144796380090497
1864,TH510,6,2,4.2735042735042725
1865,TH510,7,2,-14.379084967320253
1866,TH510,8,2,4.437564499483997
1867,TH510,9,2,15.170278637770892
1868,TH510,6,3,82.83333333333334
1869,TH510,7,3,9.349593495934954
1870,TH510,8,3,3.9837398373983746
1871,TH510,9,3,3.3333333333333286
1872,TH510,8,4,82.0
1873,TH510,9,4,14.274193548387103
1874,TH605,1,1,71.72222222222221
1875,TH605,2,1,21.111111111111114
1876,TH605,3,1,3.6363636363636402
1877,TH605,4,1,-6.493506493506487
1878,TH605,5,1,9.523809523809518
1879,TH605,6,1,-4.0
1880,TH605,7,1,-6.34482758620689
1881,TH605,8,1,6.1781609195402325
1882,TH605,9,1,4.166666666666657
1883,TH605,10,1,0.0
1884,TH605,11,1,0.0
1885,TH605,12,1,-7.692307692307693
1886,TH605,13,1,-15.83710407239819
1887,TH605,14,1,14.005602240896366
1888,TH605,15,1,-3.5196687370600444
1889,TH605,16,1,5.351170568561869
1890,TH605,17,1,3.3444816053511772
1891,TH605,18,1,-7.652173913043484
1892,TH605,19,1,7.0
1893,TH605,20,1,-5.0
1894,TH605,21,1,10.0
1895,TH605,22,1,0.0
1896,TH605,23,1,0.0
1897,TH605,24,1,-5.26315789473685
1898,TH605,25,1,-6.73684210526315
1899,TH605,26,1,-13.925925925925924
1900,TH605,27,1,0.9259259259259238
1901,TH605,28,1,13.888888888888886
1902,TH605,29,1,11.111111111111114
1903,TH605,1,2,73.18421052631578
1904,TH605,2,2,-5.263157894736835
1905,TH605,3,2,3.3738191632928505
1906,TH605,4,2,12.820512820512818
1907,TH605,5,2,-8.615384615384613
1908,TH605,6,2,4.769230769230774
1909,TH605,7,2,-4.102564102564102
1910,TH605,8,2,23.33333333333333
1911,TH605,9,2,-17.85714285714286
1912,TH605,10,2,2.4725274725274744
1913,TH605,11,2,-3.365384615384613
1914,TH605,12,2,-10.661764705882348
1915,TH605,13,2,-0.5882352941176521
1916,TH605,14,2,15.714285714285708
1917,TH605,15,2,-26.623376623376615
1918,TH605,16,2,13.322884012539177
1919,TH605,17,2,4.858934169278996
1920,TH605,18,2,10.227272727272734
1921,TH605,19,2,-1.7857142857142918
1922,TH605,20,2,9.523809523809518
1923,TH605,21,2,-8.874458874458867
1924,TH605,22,2,-86.36363636363636
1925,TH605,23,2,100.0
1926,TH605,24,2,-5.0
1927,TH605,25,2,-20.0
1928,TH605,26,2,18.33333333333333
1929,TH605,27,2,6.666666666666671
1930,TH605,28,2,-4.166666666666657
1931,TH605,29,2,-1.715686274509821
1932,TH605,6,3,48.337209302325576
1933,TH605,7,3,19.734219269102994
1934,TH605,8,3,14.187192118226605
1935,TH605,9,3,-4.187192118226605
1936,TH605,10,3,-8.874458874458867
1937,TH605,11,3,22.610722610722604
1938,TH605,12,3,-35.16483516483517
1939,TH605,13,3,-7.142857142857139
1940,TH605,14,3,7.692307692307686
1941,TH605,15,3,2.3076923076923137
1942,TH605,16,3,4.285714285714292
1943,TH605,17,3,17.857142857142847
1944,TH605,18,3,1.190476190476204
1945,TH605,19,3,-2.380952380952394
1946,TH605,20,3,3.047619047619051
1947,TH605,21,3,-24.0
1948,TH605,22,3,6.666666666666657
1949,TH605,23,3,19.04761904761905
1950,TH605,24,3,-16.483516483516482
1951,TH605,25,3,16.880341880341888
1952,TH605,26,3,-27.49042145593871
1953,TH605,27,3,17.379310344827594
1954,TH605,28,3,4.769230769230774
1955,TH605,29,3,14.230769230769226
1956,TH605,10,4,52.0
1957,TH605,11,4,15.921052631578945
1958,TH605,12,4,-8.421052631578945
1959,TH605,13,4,13.68421052631578
1960,TH605,14,4,1.3157894736842195
1961,TH605,15,4,-17.85714285714286
1962,TH605,16,4,18.7192118226601
1963,TH605,17,4,15.047021943573668
1964,TH605,18,4,-11.74242424242425
1965,TH605,19,4,6.547619047619051
1966,TH605,20,4,-7.4534161490683175
1967,TH605,21,4,-10.40372670807453
1968,TH605,22,4,23.809523809523796
1969,TH605,23,4,-17.982456140350877
1970,TH605,24,4,16.31578947368422
1971,TH605,25,4,-10.689655172413794
1972,TH605,26,4,-12.64367816091955
1973,TH605,27,4,15.15151515151517
1974,TH605,28,4,6.643356643356626
1975,TH605,29,4,5.656108597285069
1976,TH608,1,1,85.21428571428571
1977,TH608,2,1,14.285714285714292
1978,TH608,4,1,0.0
1979,TH608,5,1,-21.05263157894737
1980,TH608,6,1,21.05263157894737
1981,TH608,7,1,0.0
1982,TH608,8,1,0.0
1983,TH608,9,1,-7.692307692307693
1984,TH608,10,1,7.692307692307693
1985,TH608,11,1,0.0
1986,TH608,12,1,-5.882352941176478
1987,TH608,13,1,5.882352941176478
1988,TH608,14,1,0.0
1989,TH608,15,1,0.0
1990,TH608,16,1,0.0
1991,TH608,17,1,-6.25
1992,TH608,18,1,6.25
1993,TH608,19,1,0.0
1994,TH608,20,1,0.0
1995,TH608,21,1,-10.526315789473685
1996,TH608,22,1,10.526315789473685
1997,TH608,23,1,0.0
1998,TH608,24,1,0.0
1999,TH608,25,1,0.0
2000,TH608,26,1,0.0
2001,TH608,27,1,0.0
2002,TH608,28,1,0.0
2003,TH608,29,1,0.0
2004,TH608,30,1,0.0
2005,TH608,31,1,0.0
2006,TH608,32,1,0.0
2007,TH608,33,1,0.0
2008,TH608,34,1,0.0
2009,TH608,35,1,0.0
2010,TH608,36,1,-9.090909090909093
2011,TH608,1,2,87.0
2012,TH608,2,2,1.3888888888888857
2013,TH608,4,2,3.418803418803421
2014,TH608,5,2,-4.072398190045249
2015,TH608,6,2,5.882352941176464
2016,TH608,7,2,-3.2085561497326154
2017,TH608,8,2,-2.0202020202020208
2018,TH608,9,2,-4.2735042735042725
2019,TH608,10,2,-15.050167224080269
2020,TH608,11,2,10.434782608695656
2021,TH608,12,2,5.0
2022,TH608,13,2,10.454545454545453
2023,TH608,14,2,-10.454545454545453
2024,TH608,15,2,-15.434782608695656
2025,TH608,16,2,3.7681159420289845
2026,TH608,17,2,-6.666666666666671
2027,TH608,18,2,29.761904761904773
2028,TH608,19,2,-8.92857142857143
2029,TH608,20,2,1.3888888888888857
2030,TH608,21,2,-36.25730994152047
2031,TH608,22,2,-7.631578947368418
2032,TH608,23,2,42.878787878787875
2033,TH608,24,2,-7.878787878787875
2034,TH608,25,2,9.65517241379311
2035,TH608,26,2,-20.90517241379311
2036,TH608,27,2,16.964285714285708
2037,TH608,28,2,-6.403940886699502
2038,TH608,29,2,-1.0494752623688157
2039,TH608,30,2,0.3105590062111787
2040,TH608,31,2,17.58241758241759
2041,TH608,32,2,-9.487179487179489
2042,TH608,33,2,-4.3137254901960915
2043,TH608,34,2,-1.1029411764705799
2044,TH608,35,2,-6.25
2045,TH608,36,2,-9.782608695652172
2046,TH608,4,3,31.758064516129032
2047,TH608,5,3,34.408602150537625
2048,TH608,6,3,-20.238095238095227
2049,TH608,7,3,2.056277056277054
2050,TH608,8,3,10.489510489510494
2051,TH608,9,3,23.882783882783883
2052,TH608,10,3,-16.190476190476204
2053,TH608,11,3,-3.7037037037036953
2054,TH608,12,3,13.037037037037038
2055,TH608,13,3,0.923076923076934
2056,TH608,14,3,0.8547008547008517
2057,TH608,15,3,-6.349206349206355
2058,TH608,16,3,-12.60504201680672
2059,TH608,17,3,-2.823529411764703
2060,TH608,18,3,-1.7142857142857224
2061,TH608,19,3,22.380952380952387
2062,TH608,20,3,-33.18840579710145
2063,TH608,21,3,20.807453416149073
2064,TH608,22,3,11.904761904761898
2065,TH608,23,3,-28.822055137844615
2066,TH608,24,3,-14.035087719298247
2067,TH608,25,3,24.806201550387605
2068,TH608,26,3,17.618040873854817
2069,TH608,27,3,4.887585532746826
2070,TH608,28,3,-20.645161290322577
2071,TH608,29,3,12.0
2072,TH608,30,3,8.0
2073,TH608,31,3,-20.0
2074,TH608,32,3,-5.45454545454546
2075,TH608,33,3,3.1468531468531467
2076,TH608,34,3,12.895927601809966
2077,TH608,35,3,-1.1437908496732092
2078,TH608,36,3,-29.444444444444443
2079,TH608,15,4,44.327586206896555
2080,TH608,16,4,10.727969348659002
2081,TH608,17,4,23.6111111111111
2082,TH608,18,4,1.7857142857142918
2083,TH608,19,4,-10.952380952380949
2084,TH608,20,4,20.909090909090907
2085,TH608,21,4,-5.9090909090909065
2086,TH608,22,4,-20.0
2087,TH608,23,4,27.307692307692307
2088,TH608,24,4,2.1367521367521363
2089,TH608,25,4,0.7936507936507837
2090,TH608,26,4,-61.9047619047619
2091,TH608,27,4,34.848484848484844
2092,TH608,28,4,17.532467532467535
2093,TH608,29,4,9.285714285714292
2094,TH608,30,4,-9.285714285714292
2095,TH608,31,4,-4.232804232804227
2096,TH608,32,4,0.8714596949890989
2097,TH608,33,4,5.882352941176478
2098,TH608,34,4,-6.985294117647058
2099,TH608,35,4,1.1029411764705799
2100,TH608,36,4,13.101604278074873
