ID,Day,Choice,Correct,Trial_Type,IdPhi,Length,zIdPhi,VTE,rat,introduction_day,phase,Unnamed: 0,X Values,Y Values,Trial Type
TH405_Day1_47,,A,True,6,13.052649761368706,1.1703666666667232,0.059011029580864,False,TH405,Testing,testing,46.0,"[117.27088216145833, 118.37288614908854, 119.53512573242188, 120.80633951822918, 122.0951151529948, 123.2315409342448, 124.10045166015625, 124.82159423828125, 125.52834065755208, 126.17692260742187, 126.8231201171875, 127.59957478841145, 128.4243916829427, 129.2957275390625, 130.10183919270833, 130.88539225260416, 131.61765747070314, 132.14918823242186, 132.65109252929688, 133.14951578776044, 133.693603515625, 134.2051574707031, 134.7143290201823, 135.33445841471354, 135.9486592610677, 136.63669026692708, 137.4250732421875, 138.2696044921875, 139.1009765625, 139.79197387695314, 140.36337280273438, 140.74931640625, 140.9513163248698, 141.20001017252605]","[85.07830810546875, 86.1615478515625, 87.10801391601562, 87.97557169596354, 88.78604736328126, 89.62621663411458, 90.51957499186197, 91.4739003499349, 92.39334106445312, 93.34144083658853, 94.23047281901042, 95.09013366699219, 95.94901326497396, 96.8034423828125, 97.72994588216146, 98.68614603678385, 99.6109842936198, 100.43773803710937, 101.2090098063151, 102.08919067382813, 103.0300557454427, 103.9563995361328, 104.79235432942707, 105.521337890625, 106.1673583984375, 106.8160664876302, 107.67303059895832, 108.86361287434895, 110.38165486653645, 112.22752685546875, 114.22932739257813, 116.3035664876302, 118.2953633626302, 120.11130981445312]",6.0
TH405_Day1_56,,A,True,6,8.26159561009225,0.9647333333332426,-0.31204758093015,False,TH405,Testing,testing,55.0,"[116.52355143229167, 117.99820149739583, 119.44652099609375, 120.71919962565104, 121.7299825032552, 122.67146606445313, 123.66051635742187, 124.6313456217448, 125.5013671875, 126.37874348958333, 127.3513916015625, 128.35084635416666, 129.27256266276044, 130.1129923502604, 130.8815165201823, 131.59179077148437, 132.1489237467448, 132.64282633463543, 133.15823160807292, 133.68890991210938, 134.4075480143229, 135.31227213541666, 136.44717610677083, 137.75604044596355, 139.13084106445314, 140.52658284505208, 141.7332051595052, 142.660498046875]","[86.43206380208333, 87.59771525065104, 88.78227132161459, 89.82139282226562, 90.7602783203125, 91.78119099934896, 92.84761555989584, 93.91671244303384, 94.84580993652344, 95.64463602701822, 96.47525227864584, 97.19773966471354, 97.84375813802083, 98.54087931315104, 99.3995361328125, 100.40040893554688, 101.45624287923178, 102.61920878092448, 103.87445576985677, 105.2619893391927, 106.7705342610677, 108.47168375651043, 110.28949584960938, 112.13087361653645, 114.06844482421874, 115.95152791341145, 117.733740234375, 119.42922770182292]",6.0
TH405_Day1_60,,A,True,6,17.101504536236458,1.1357333333335191,0.3725876203449335,False,TH405,Testing,testing,59.0,"[116.48053181966145, 117.939990234375, 119.3073954264323, 120.5252176920573, 121.45531616210937, 122.40259399414063, 123.38927612304687, 124.4552734375, 125.59883626302083, 126.86513264973958, 128.18694864908855, 129.43143717447919, 130.61886393229167, 131.66124877929687, 132.5251932779948, 133.23522542317707, 133.9812764485677, 134.79308268229167, 135.6498270670573, 136.46463419596355, 137.35382283528645, 138.2477030436198, 139.0548563639323, 139.71571858723956, 140.26195475260417, 140.74056599934895, 141.095556640625, 141.33914794921876, 141.4322285970052, 141.51942138671876, 141.5994405110677]","[84.93309936523437, 86.09708964029947, 87.2829813639323, 88.48213806152344, 89.6296641031901, 90.82977600097657, 92.04096171061198, 93.21164957682291, 94.24666035970053, 95.13350626627604, 95.94731241861979, 96.59921468098959, 97.13236694335937, 97.5212148030599, 97.89588317871093, 98.29700520833333, 98.86471150716146, 99.64642842610678, 100.55412292480469, 101.62649536132812, 102.76134033203125, 103.94119160970051, 105.05257568359374, 106.15802612304688, 107.33536783854167, 108.66185913085937, 110.23042602539063, 111.99226684570313, 114.33998616536458, 116.92431233723957, 119.65494791666667]",6.0
TH405_Day1_63,,A,True,6,9.600183246893218,0.860166666666828,-0.2083763526627222,False,TH405,Testing,testing,62.0,"[116.39682210286458, 118.03089192708333, 119.70115559895832, 121.15569254557292, 122.36459554036458, 123.5509745279948, 124.80218302408855, 126.22052001953125, 127.5989237467448, 128.95206705729169, 130.26276041666668, 131.4791015625, 132.50988362630207, 133.38146362304687, 134.35814208984374, 135.31887613932292, 136.3109924316406, 137.3855244954427, 138.46934611002604, 139.4898213704427, 140.30687459309894, 141.1613301595052, 142.02014567057293, 142.7368611653646, 143.22598673502605]","[86.06030985514323, 87.25050354003906, 88.53491007486979, 89.76321207682291, 91.04303588867188, 92.37607116699219, 93.7665283203125, 94.9916015625, 95.96744384765626, 96.73170471191406, 97.39147135416667, 97.96337483723958, 98.51732991536458, 99.28938496907553, 100.34782918294272, 101.76241149902344, 103.48697611490886, 105.4452117919922, 107.46540120442708, 109.30148111979167, 110.97435302734375, 112.4991678873698, 114.14603678385417, 115.97035725911458, 117.8435302734375]",6.0
TH405_Day1_74,,A,True,6,3.3684485520324996,1.0003333333334012,-0.6910131052304702,False,TH405,Testing,testing,73.0,"[117.04805094401043, 118.40196533203125, 119.67838541666667, 120.77210693359375, 121.56650390625, 122.3066182454427, 122.9787821451823, 123.68541056315105, 124.50772501627605, 125.4542500813802, 126.58951009114583, 127.69343872070313, 128.65706787109374, 129.4362569173177, 129.98419189453125, 130.40940755208334, 130.71389770507812, 131.09270426432292, 131.56878051757812, 132.20487060546876, 132.98097534179686, 134.0113037109375, 135.2411356608073, 136.66419474283856, 138.13824055989582, 139.59539184570312, 140.97833658854168, 142.05814208984376, 142.8662089029948]","[84.80903828938803, 85.8203826904297, 86.9201873779297, 88.0783447265625, 89.27377319335938, 90.50436503092448, 91.75378824869793, 92.93848164876303, 93.97999572753906, 94.82113952636719, 95.568505859375, 96.2748545328776, 96.92489929199219, 97.55554911295573, 98.29938761393228, 99.20702107747397, 100.16700236002603, 101.23530578613281, 102.4576202392578, 103.70482686360677, 105.09129842122395, 106.71319580078125, 108.51895751953126, 110.35876057942707, 112.1198465983073, 113.95582275390625, 115.6877950032552, 117.2705098470052, 118.7926005045573]",6.0
TH405_Day1_80,,A,True,6,7.070134018007316,0.9696333333331496,-0.4043241590853958,False,TH405,Testing,testing,79.0,"[116.59591064453124, 118.0388895670573, 119.4187276204427, 120.64099527994793, 121.7220438639323, 122.75216267903645, 123.8508524576823, 124.94530232747395, 126.00059611002605, 127.13827514648438, 128.18592122395833, 129.138916015625, 130.01307779947916, 130.70738321940104, 131.2493631998698, 131.7017313639323, 132.24757486979166, 132.91543375651042, 133.61429443359376, 134.48839721679687, 135.52698567708333, 136.7754130045573, 138.08348795572917, 139.37217203776044, 140.67051188151044, 141.77986857096354, 142.73660481770833, 143.35610961914062]","[85.37566528320312, 86.35121358235678, 87.38355814615885, 88.44034016927084, 89.59619649251303, 90.82361755371093, 92.16626688639323, 93.378759765625, 94.36276448567709, 95.1119608561198, 95.76090799967447, 96.4368682861328, 97.11870422363282, 97.95094502766928, 98.94159444173178, 100.06593424479166, 101.30355021158854, 102.60234883626302, 103.9245391845703, 105.38653564453125, 107.0310567220052, 108.81558837890626, 110.62039388020833, 112.38371988932292, 114.17066040039063, 115.82810668945312, 117.39815470377604, 118.92716064453126]",6.0
TH405_Day1_85,,A,True,6,6.852942728676766,0.9295000000001892,-0.4211452375974427,False,TH405,Testing,testing,84.0,"[117.10728149414062, 118.56490275065104, 119.92472534179687, 121.11940511067708, 122.08173828125, 122.94423421223958, 123.80314534505207, 124.73310139973958, 125.70928141276042, 126.8042256673177, 127.91145426432293, 129.07620239257812, 130.14328206380208, 131.14055786132812, 132.04715372721355, 132.79615681966146, 133.58194783528646, 134.3517557779948, 135.19459025065106, 136.08021036783856, 137.0869873046875, 138.14491780598956, 139.25430297851562, 140.41486409505208, 141.47130533854167, 142.30983072916666, 142.87502034505206]","[85.39737752278646, 86.5400604248047, 87.7039571126302, 88.84686482747396, 90.01832173665365, 91.31128641764323, 92.75342915852866, 94.06501057942708, 95.11171366373698, 95.97189432779948, 96.69481913248697, 97.34237467447916, 97.89162190755209, 98.55050760904948, 99.40445658365886, 100.41009216308593, 101.64293619791667, 103.07723999023438, 104.75005594889323, 106.52908732096355, 108.4554178873698, 110.38529256184896, 112.25020955403645, 114.16144205729168, 116.04259033203125, 117.80488891601563, 119.44132080078126]",6.0
TH405_Day1_87,,A,True,6,12.071463244630737,0.9345333333335476,-0.0169801185166654,False,TH405,Testing,testing,86.0,"[118.2108174641927, 120.06559041341146, 121.81448364257812, 123.25221150716145, 124.44896850585937, 125.60438842773438, 126.78370361328125, 127.86728922526042, 128.9649190266927, 130.1593241373698, 131.46402587890626, 132.73863525390624, 133.89729817708331, 134.87329711914063, 135.6497090657552, 136.27539672851563, 136.84032389322917, 137.489404296875, 138.1996317545573, 138.94582112630206, 139.79286702473956, 140.6573486328125, 141.5312520345052, 142.11669921875, 142.49036458333333, 142.6895324707031, 142.82825113932293]","[84.34399210611979, 85.578076171875, 86.83043721516927, 88.0391326904297, 89.24357401529947, 90.6454325358073, 92.1124755859375, 93.47631123860677, 94.67530314127603, 95.81895650227867, 96.92552490234374, 97.99500122070313, 99.0396280924479, 100.1333750406901, 101.35686543782552, 102.60675455729168, 104.01463826497395, 105.56830444335938, 107.21953938802082, 108.81344604492188, 110.31676228841145, 111.84237467447917, 113.3334493001302, 114.81725260416667, 116.23696899414062, 117.67821451822917, 119.12266438802082]",6.0
TH405_Day1_95,,A,True,6,11.03161021187784,1.140866666666625,-0.0975148837866749,False,TH405,Testing,testing,94.0,"[116.55936075846355, 117.76167399088543, 118.96279703776042, 120.23642171223958, 121.62003377278646, 122.9840087890625, 124.23839314778645, 125.34789632161457, 126.45656331380208, 127.52244669596355, 128.42173665364584, 129.1653788248698, 129.7994608561198, 130.37194213867187, 130.8586405436198, 131.28865559895831, 131.7042012532552, 132.19642537434896, 132.77318318684894, 133.386962890625, 134.03484497070312, 134.8572245279948, 135.7227803548177, 136.54891357421874, 137.2831278483073, 138.07039591471354, 138.88538614908856, 139.51943969726562, 139.9932434082031, 140.56927286783855, 141.33306884765625]","[85.2000010172526, 86.65030314127604, 87.93304239908854, 89.24318135579428, 90.50604349772134, 91.77930297851563, 92.84213460286459, 93.79102783203125, 94.77738952636719, 95.77301839192708, 96.69256998697917, 97.45164998372397, 98.26484781901041, 99.16251627604166, 100.09397888183594, 100.9694325764974, 101.80779317220052, 102.70298868815105, 103.65047200520833, 104.70851135253906, 105.8239278157552, 106.8907002766927, 107.8917256673177, 108.8160420735677, 109.84889526367188, 111.0225830078125, 112.41415201822917, 114.02222900390625, 116.00972290039063, 118.42947591145833, 120.8494160970052]",6.0
TH405_Day1_103,,A,True,6,9.243540012238592,1.0000999999997475,-0.2359977359576369,False,TH405,Testing,testing,102.0,"[116.45641682942707, 117.7110107421875, 119.00229085286458, 120.39908650716146, 121.63505249023437, 122.6831787109375, 123.60504353841145, 124.65041097005208, 125.70740763346355, 126.67135416666667, 127.6284932454427, 128.52550252278644, 129.3441162109375, 129.96487223307292, 130.54556070963542, 131.09320882161458, 131.49593505859374, 131.90695190429688, 132.34896850585938, 132.90439860026044, 133.58398030598957, 134.4975077311198, 135.6733174641927, 136.9601582845052, 138.2963623046875, 139.5263936360677, 140.50511881510417, 141.1978006998698, 141.66241658528645]","[84.8810068766276, 86.01506652832032, 87.25408426920572, 88.56109110514322, 89.79976196289063, 90.98528951009115, 92.15742696126303, 93.35469055175781, 94.39734293619793, 95.13994547526042, 95.7025156656901, 96.20965474446615, 96.75912170410156, 97.36874694824219, 98.08742879231771, 99.00113321940104, 99.9988779703776, 101.06838582356771, 102.27469278971354, 103.61612345377605, 105.20860392252605, 107.00724487304687, 109.0754903157552, 111.33534138997395, 113.61456705729168, 115.79623413085938, 117.67977701822917, 119.29361775716146, 120.8214335123698]",6.0
TH405_Day1_106,,A,True,6,7.701276025149684,1.0003999999994448,-0.3554433347801674,False,TH405,Testing,testing,105.0,"[116.63049723307293, 118.06974080403646, 119.34840494791668, 120.46495971679687, 121.34458414713542, 122.28634847005208, 123.31973063151042, 124.40198160807293, 125.43828735351562, 126.4509501139323, 127.543798828125, 128.56661173502604, 129.50721842447916, 130.27086791992187, 131.05103556315106, 131.76459350585938, 132.43390096028645, 133.04717610677082, 133.58795572916668, 134.1267801920573, 134.81997884114583, 135.71205240885416, 136.82013549804688, 138.11364339192707, 139.5562479654948, 140.97467041015625, 142.16012369791667, 143.10438842773436, 143.664990234375]","[84.87726033528646, 85.96906433105468, 87.05328267415365, 88.14614766438802, 89.26493021647134, 90.43800150553385, 91.64016520182291, 92.71119181315103, 93.59544169108072, 94.27530110677084, 94.85365193684896, 95.32709045410157, 95.75487467447917, 96.27450561523438, 96.9912587483724, 97.96852620442709, 99.11470133463541, 100.43457641601563, 101.81299743652343, 103.21682942708333, 104.82160034179688, 106.53663126627605, 108.34891153971355, 110.20536295572917, 112.07527872721354, 113.99283447265626, 115.79170328776043, 117.47773844401043, 119.20535888671876]",6.0
TH405_Day1_112,,E,False,6,6.071806115401615,0.9653666666672508,-0.9028606930985652,False,TH405,Testing,testing,111.0,"[117.28851725260418, 118.63050944010418, 119.79309895833333, 120.8595682779948, 121.97826334635417, 123.21162923177083, 124.44354248046875, 125.72437947591145, 127.11518147786458, 128.4951944986979, 129.7785420735677, 131.0218729654948, 132.09302775065106, 133.04138997395833, 133.8641845703125, 134.67249145507813, 135.48779907226563, 136.21624755859375, 137.0994140625, 138.01517130533855, 138.96231079101562, 139.95489501953125, 141.0325439453125, 142.06265665690105, 142.84742635091146, 143.52235514322916, 144.16201782226562, 144.88329264322917]","[84.88208618164063, 86.09950663248698, 87.41424763997396, 88.85653177897134, 90.32657368977866, 91.82267252604166, 93.10531412760416, 94.19123942057291, 95.07611592610678, 95.80294596354166, 96.46600545247396, 97.14077962239584, 97.9673848470052, 98.96239115397134, 100.18500671386718, 101.5954579671224, 103.18618570963542, 104.80107828776042, 106.39036458333332, 107.8769775390625, 109.22822875976563, 110.51278686523438, 111.81223754882812, 113.01600952148438, 114.147607421875, 115.2628173828125, 116.3578145345052, 117.4078877766927]",6.0
TH508_Day17_7,Day17,D,False,3,18.549326354580433,0.8654000000001361,-0.3829021779210083,False,TH508,17,training,,,,
TH508_Day17_8,Day17,D,False,3,8.313788081842715,0.6546333333330949,-0.6537122997826889,False,TH508,17,training,,,,
TH508_Day17_9,Day17,D,False,3,14.529642579253386,0.7600666666667166,-0.4892542840863615,False,TH508,17,training,,,,
TH508_Day17_10,Day17,C,True,3,28.91935205005644,0.8297999999999774,-0.0239285464554062,False,TH508,17,training,,,,
TH508_Day17_11,Day17,D,False,3,39.95065267314601,1.0692000000001372,0.1833304552731959,False,TH508,17,training,,,,
TH508_Day17_12,Day17,D,False,3,45.19433677058602,1.999900000000025,0.3220669527189784,False,TH508,17,training,,,,
TH508_Day17_13,Day17,C,True,3,27.361791904405184,1.3452666666667028,-0.0732289776691485,False,TH508,17,training,,,,
TH508_Day17_14,Day17,D,False,3,10.3867883834113,0.9305333333334148,-0.5988652121818008,False,TH508,17,training,,,,
TH508_Day17_20,Day17,D,False,3,2.858408773563307,0.5550333333333128,-0.7980497929277056,False,TH508,17,training,,,,
TH508_Day17_21,Day17,D,False,3,27.05762908848469,1.2739999999998872,-0.1577909586760247,False,TH508,17,training,,,,
TH508_Day17_22,Day17,D,False,3,33.11867319086577,1.620733333333419,0.0025711100533431,False,TH508,17,training,,,,
TH508_Day17_23,Day17,C,True,3,50.39575447025694,1.971733333333077,0.6558499540358432,False,TH508,17,training,,,,
TH508_Day17_26,Day17,D,False,3,4.510277751128623,0.550199999999677,-0.7543449259051781,False,TH508,17,training,,,,
TH508_Day17_28,Day17,C,True,3,5.7731137863560145,0.8255333333333965,-0.7565612672928549,False,TH508,17,training,,,,
TH508_Day17_30,Day17,D,False,3,5.30373346066163,0.5848999999998341,-0.7333518103830761,False,TH508,17,training,,,,
TH508_Day17_34,Day17,C,True,3,6.207641776447484,0.6202000000002954,-0.7428074374033561,False,TH508,17,training,,,,
TH508_Day17_36,Day17,D,False,3,11.959838879564122,0.6553666666668505,-0.5572457110665183,False,TH508,17,training,,,,
TH508_Day17_41,Day17,C,True,3,18.47539065669201,1.070566666666764,-0.3545044164852943,False,TH508,17,training,,,,
TH508_Day17_42,Day17,C,True,3,5.87194639545948,0.7593333333334158,-0.7534329834443088,False,TH508,17,training,,,,
TH508_Day17_45,Day17,C,True,3,14.201582720374407,0.9995000000003528,-0.4897804600932748,False,TH508,17,training,,,,
TH508_Day17_48,Day17,D,False,3,46.921423638332215,1.5158333333333758,0.3677619218214636,False,TH508,17,training,,,,
TH508_Day17_52,Day17,C,True,3,33.152442334849106,1.7247666666671648,0.1100586879956406,False,TH508,17,training,,,,
TH508_Day17_55,Day17,D,False,3,5.927916675633298,0.6903999999999542,-0.7168372775850583,False,TH508,17,training,,,,
TH508_Day17_57,Day17,D,False,3,5.40352242336605,0.7247333333334609,-0.7307116110666989,False,TH508,17,training,,,,
TH508_Day17_60,Day17,C,True,3,1.2683821090446408,0.9297999999998864,-0.8991465888380435,False,TH508,17,training,,,,
TH508_Day17_63,Day17,D,False,3,50.95286035751516,1.864266666666026,0.4744249853661985,False,TH508,17,training,,,,
TH508_Day17_67,Day17,C,True,3,1.434687149051973,0.8251666666669735,-0.8938826443231098,False,TH508,17,training,,,,
TH508_Day17_70,Day17,D,False,3,3.2423617887329645,0.7251333333333605,-0.7878912296888577,False,TH508,17,training,,,,
TH508_Day17_72,Day17,D,False,3,120.65219241114652,3.210466666666889,2.318517997787033,True,TH508,17,training,,,,
TH508_Day17_76,Day17,C,True,3,171.06892208962043,2.1748666666667305,4.47543869747746,True,TH508,17,training,,,,
TH508_Day17_80,Day17,C,True,3,46.68321476547232,1.969833333333554,0.5383393661750505,False,TH508,17,training,,,,
TH508_Day17_81,Day17,C,True,3,28.209426366215673,1.484633333333477,-0.0463993591818235,False,TH508,17,training,,,,
TH508_Day17_86,Day17,D,False,3,14.815614655526623,1.3086666666667952,-0.4816880837790592,False,TH508,17,training,,,,
TH508_Day17_90,Day17,C,True,3,41.41859250650405,1.6946333333335133,0.3717017257158577,False,TH508,17,training,,,,
TH508_Day17_93,Day17,C,True,3,38.42396219804351,2.174166666666679,0.2769146538040274,False,TH508,17,training,,,,
TH508_Day17_15,Day17,C,True,3,213.2127268730324,5.969466666666676,0.0,False,TH508,17,training,,,,
TH508_Day17_89,Day17,C,True,3,310.41836694849997,8.250200000000405,0.0,False,TH508,17,training,,,,
TH508_Day23_14,Day23,E,False,4,14.433451740219349,1.6599666666666053,-0.3069386705890938,False,TH508,23,training,,,,
TH508_Day23_15,Day23,D,True,4,16.89768260408697,0.9301000000000386,-0.4266010859241712,False,TH508,23,training,,,,
TH508_Day23_16,Day23,D,True,4,65.87973237071816,3.2801666666666733,0.8693576133527477,False,TH508,23,training,,,,
TH508_Day23_17,Day23,D,True,4,26.754036485358444,1.0699666666665737,-0.1658233598705866,False,TH508,23,training,,,,
TH508_Day23_18,Day23,D,True,4,110.2245898659788,2.48523333333344,2.0426262722386586,True,TH508,23,training,,,,
TH508_Day23_19,Day23,D,True,4,23.297841292819285,1.105433333333167,-0.2572667814405338,False,TH508,23,training,,,,
TH508_Day23_30,Day23,E,False,4,27.22806519878035,1.345700000000079,-0.0147901276861953,False,TH508,23,training,,,,
TH508_Day23_31,Day23,E,False,4,38.780098032139136,1.725100000000111,0.2489856847494687,False,TH508,23,training,,,,
TH508_Day23_32,Day23,D,True,4,34.59703751610097,1.8601666666663732,0.0416854206450245,False,TH508,23,training,,,,
TH508_Day23_33,Day23,D,True,4,92.04215710340718,3.104400000000169,1.561558574481244,True,TH508,23,training,,,,
TH508_Day23_34,Day23,E,False,4,76.89934830686651,2.0343333333335067,1.119389738797775,False,TH508,23,training,,,,
TH508_Day23_35,Day23,D,True,4,204.90158762262467,3.999966666666751,4.5475740939146245,True,TH508,23,training,,,,
TH508_Day23_36,Day23,D,True,4,75.305937604731,1.934666666666544,1.1187545400307866,False,TH508,23,training,,,,
TH508_Day23_37,Day23,D,True,4,160.52920767006754,2.034466666666731,3.3735772505585087,True,TH508,23,training,,,,
TH508_Day23_41,Day23,D,True,4,14.088596320792066,1.4840999999998985,-0.5009234105961686,False,TH508,23,training,,,,
TH508_Day23_48,Day23,E,False,4,15.458587561229038,1.2403000000001612,-0.2835310125652279,False,TH508,23,training,,,,
TH508_Day23_52,Day23,E,False,4,10.519404434178414,1.1046000000001186,-0.3963109068834038,False,TH508,23,training,,,,
TH508_Day23_54,Day23,E,False,4,41.94722401939851,1.584233333333259,0.3213029333607288,False,TH508,23,training,,,,
TH508_Day23_60,Day23,D,True,4,39.237413457659066,1.724933333333183,0.1644596940376086,False,TH508,23,training,,,,
TH508_Day23_64,Day23,E,False,4,13.412014845631626,1.2754333333332395,-0.3302618683853816,False,TH508,23,training,,,,
TH508_Day23_68,Day23,D,True,4,36.4887602362996,1.92956666666646,0.0917362969873075,False,TH508,23,training,,,,
TH508_Day23_72,Day23,D,True,4,40.08479625810899,1.654800000000023,0.1868796033123903,False,TH508,23,training,,,,
TH508_Day23_80,Day23,D,True,4,23.09007606089397,1.1747000000000298,-0.2627637984294865,False,TH508,23,training,,,,
TH508_Day23_81,Day23,D,True,4,18.043615204638066,1.03573333333361,-0.396282197075201,False,TH508,23,training,,,,
TH508_Day23_86,Day23,D,True,4,15.579899945909798,1.759433333333163,-0.4614667542201597,False,TH508,23,training,,,,
TH508_Day23_90,Day23,E,False,4,19.271148219205433,1.620066666666844,-0.1964760933553442,False,TH508,23,training,,,,
